"REF_DATE","GEO","DGUID","Sex or Gender","Indicator","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1975","Quebec","2016A000224","Males","Median age at marriage","Years","308","units","0","v1331244397","6.2.4","23.3","","","","1"
"1975","Quebec","2016A000224","Females","Mean age at divorce","Years","308","units","0","v1331244390","6.3.1","37.2","","","","1"
"1975","Quebec","2016A000224","Females","Median age at divorce","Years","308","units","0","v1331244391","6.3.2","35.0","","","","1"
"1975","Quebec","2016A000224","Females","Mean age at marriage","Years","308","units","0","v1331244392","6.3.3","21.8","","","","1"
"1975","Quebec","2016A000224","Females","Median age at marriage","Years","308","units","0","v1331244393","6.3.4","20.8","","","","1"
"1975","Ontario","2016A000235","Both sexes","Mean age at divorce","Years","308","units","0","v1331244410","7.1.1","36.4","","","","1"
"1975","Ontario","2016A000235","Both sexes","Median age at divorce","Years","308","units","0","v1331244411","7.1.2","33.7","","","","1"
"1975","Ontario","2016A000235","Both sexes","Mean age at marriage","Years","308","units","0","v1331244412","7.1.3","22.9","","","","1"
"1975","Ontario","2016A000235","Both sexes","Median age at marriage","Years","308","units","0","v1331244413","7.1.4","21.5","","","","1"
"1975","Ontario","2016A000235","Males","Mean age at divorce","Years","308","units","0","v1331244406","7.2.1","37.7","","","","1"
"1975","Ontario","2016A000235","Males","Median age at divorce","Years","308","units","0","v1331244407","7.2.2","35.1","","","","1"
"1975","Ontario","2016A000235","Males","Mean age at marriage","Years","308","units","0","v1331244408","7.2.3","24.2","","","","1"
"1975","Ontario","2016A000235","Males","Median age at marriage","Years","308","units","0","v1331244409","7.2.4","22.7","","","","1"
"1975","Ontario","2016A000235","Females","Mean age at divorce","Years","308","units","0","v1331244402","7.3.1","35.1","","","","1"
"1975","Ontario","2016A000235","Females","Median age at divorce","Years","308","units","0","v1331244403","7.3.2","32.4","","","","1"
"1975","Ontario","2016A000235","Females","Mean age at marriage","Years","308","units","0","v1331244404","7.3.3","21.5","","","","1"
"1975","Ontario","2016A000235","Females","Median age at marriage","Years","308","units","0","v1331244405","7.3.4","20.2","","","","1"
"1975","Manitoba","2016A000246","Both sexes","Mean age at divorce","Years","308","units","0","v1331244422","8.1.1","36.9","","","","1"
"1975","Manitoba","2016A000246","Both sexes","Median age at divorce","Years","308","units","0","v1331244423","8.1.2","33.9","","","","1"
"1975","Manitoba","2016A000246","Both sexes","Mean age at marriage","Years","308","units","0","v1331244424","8.1.3","23.2","","","","1"
"1975","Manitoba","2016A000246","Both sexes","Median age at marriage","Years","308","units","0","v1331244425","8.1.4","21.6","","","","1"
"1975","Manitoba","2016A000246","Males","Mean age at divorce","Years","308","units","0","v1331244418","8.2.1","38.4","","","","1"
"1975","Manitoba","2016A000246","Males","Median age at divorce","Years","308","units","0","v1331244419","8.2.2","35.5","","","","1"
"1975","Manitoba","2016A000246","Males","Mean age at marriage","Years","308","units","0","v1331244420","8.2.3","24.7","","","","1"
"1975","Manitoba","2016A000246","Males","Median age at marriage","Years","308","units","0","v1331244421","8.2.4","23.0","","","","1"
"1975","Manitoba","2016A000246","Females","Mean age at divorce","Years","308","units","0","v1331244414","8.3.1","35.5","","","","1"
"1975","Manitoba","2016A000246","Females","Median age at divorce","Years","308","units","0","v1331244415","8.3.2","32.4","","","","1"
"1975","Manitoba","2016A000246","Females","Mean age at marriage","Years","308","units","0","v1331244416","8.3.3","21.8","","","","1"
"1975","Manitoba","2016A000246","Females","Median age at marriage","Years","308","units","0","v1331244417","8.3.4","20.1","","","","1"
"1975","Saskatchewan","2016A000247","Both sexes","Mean age at divorce","Years","308","units","0","v1331244434","9.1.1","36.7","","","","1"
"1975","Saskatchewan","2016A000247","Both sexes","Median age at divorce","Years","308","units","0","v1331244435","9.1.2","33.6","","","","1"
"1975","Saskatchewan","2016A000247","Both sexes","Mean age at marriage","Years","308","units","0","v1331244436","9.1.3","22.9","","","","1"
"1975","Saskatchewan","2016A000247","Both sexes","Median age at marriage","Years","308","units","0","v1331244437","9.1.4","21.5","","","","1"
"1975","Saskatchewan","2016A000247","Males","Mean age at divorce","Years","308","units","0","v1331244430","9.2.1","38.3","","","","1"
"1975","Saskatchewan","2016A000247","Males","Median age at divorce","Years","308","units","0","v1331244431","9.2.2","34.9","","","","1"
"1975","Saskatchewan","2016A000247","Males","Mean age at marriage","Years","308","units","0","v1331244432","9.2.3","24.5","","","","1"
"1975","Saskatchewan","2016A000247","Males","Median age at marriage","Years","308","units","0","v1331244433","9.2.4","22.9","","","","1"
"1975","Saskatchewan","2016A000247","Females","Mean age at divorce","Years","308","units","0","v1331244426","9.3.1","35.2","","","","1"
"1975","Saskatchewan","2016A000247","Females","Median age at divorce","Years","308","units","0","v1331244427","9.3.2","31.9","","","","1"
"1975","Saskatchewan","2016A000247","Females","Mean age at marriage","Years","308","units","0","v1331244428","9.3.3","21.3","","","","1"
"1975","Saskatchewan","2016A000247","Females","Median age at marriage","Years","308","units","0","v1331244429","9.3.4","20.1","","","","1"
"1975","Alberta","2016A000248","Both sexes","Mean age at divorce","Years","308","units","0","v1331244446","10.1.1","35.4","","","","1"
"1975","Alberta","2016A000248","Both sexes","Median age at divorce","Years","308","units","0","v1331244447","10.1.2","32.6","","","","1"
"1975","Alberta","2016A000248","Both sexes","Mean age at marriage","Years","308","units","0","v1331244448","10.1.3","23.8","","","","1"
"1975","Alberta","2016A000248","Both sexes","Median age at marriage","Years","308","units","0","v1331244449","10.1.4","21.9","","","","1"
"1975","Alberta","2016A000248","Males","Mean age at divorce","Years","308","units","0","v1331244442","10.2.1","36.9","","","","1"
"1975","Alberta","2016A000248","Males","Median age at divorce","Years","308","units","0","v1331244443","10.2.2","34.1","","","","1"
"1975","Alberta","2016A000248","Males","Mean age at marriage","Years","308","units","0","v1331244444","10.2.3","25.3","","","","1"
"1975","Alberta","2016A000248","Males","Median age at marriage","Years","308","units","0","v1331244445","10.2.4","23.2","","","","1"
"1975","Alberta","2016A000248","Females","Mean age at divorce","Years","308","units","0","v1331244438","10.3.1","33.9","","","","1"
"1975","Alberta","2016A000248","Females","Median age at divorce","Years","308","units","0","v1331244439","10.3.2","30.9","","","","1"
"1975","Alberta","2016A000248","Females","Mean age at marriage","Years","308","units","0","v1331244440","10.3.3","22.4","","","","1"
"1975","Alberta","2016A000248","Females","Median age at marriage","Years","308","units","0","v1331244441","10.3.4","20.4","","","","1"
"1975","British Columbia","2016A000259","Both sexes","Mean age at divorce","Years","308","units","0","v1331244458","11.1.1","36.8","","","","1"
"1975","British Columbia","2016A000259","Both sexes","Median age at divorce","Years","308","units","0","v1331244459","11.1.2","34.0","","","","1"
"1975","British Columbia","2016A000259","Both sexes","Mean age at marriage","Years","308","units","0","v1331244460","11.1.3","24.1","","","","1"
"1975","British Columbia","2016A000259","Both sexes","Median age at marriage","Years","308","units","0","v1331244461","11.1.4","22.1","","","","1"
"1975","British Columbia","2016A000259","Males","Mean age at divorce","Years","308","units","0","v1331244454","11.2.1","38.3","","","","1"
"1975","British Columbia","2016A000259","Males","Median age at divorce","Years","308","units","0","v1331244455","11.2.2","35.7","","","","1"
"1975","British Columbia","2016A000259","Males","Mean age at marriage","Years","308","units","0","v1331244456","11.2.3","25.7","","","","1"
"1975","British Columbia","2016A000259","Males","Median age at marriage","Years","308","units","0","v1331244457","11.2.4","23.4","","","","1"
"1975","British Columbia","2016A000259","Females","Mean age at divorce","Years","308","units","0","v1331244450","11.3.1","35.3","","","","1"
"1975","British Columbia","2016A000259","Females","Median age at divorce","Years","308","units","0","v1331244451","11.3.2","32.6","","","","1"
"1975","British Columbia","2016A000259","Females","Mean age at marriage","Years","308","units","0","v1331244452","11.3.3","22.6","","","","1"
"1975","British Columbia","2016A000259","Females","Median age at marriage","Years","308","units","0","v1331244453","11.3.4","20.6","","","","1"
"1975","Yukon","2016A000260","Both sexes","Mean age at divorce","Years","308","units","0","v1331244470","12.1.1","33.9","","","","1"
"1975","Yukon","2016A000260","Both sexes","Median age at divorce","Years","308","units","0","v1331244471","12.1.2","33.1","","","","1"
"1975","Yukon","2016A000260","Both sexes","Mean age at marriage","Years","308","units","0","v1331244472","12.1.3","23.1","","","","1"
"1975","Yukon","2016A000260","Both sexes","Median age at marriage","Years","308","units","0","v1331244473","12.1.4","21.5","","","","1"
"1975","Yukon","2016A000260","Males","Mean age at divorce","Years","308","units","0","v1331244466","12.2.1","35.8","","","","1"
"1975","Yukon","2016A000260","Males","Median age at divorce","Years","308","units","0","v1331244467","12.2.2","34.5","","","","1"
"1975","Yukon","2016A000260","Males","Mean age at marriage","Years","308","units","0","v1331244468","12.2.3","25.0","","","","1"
"1975","Yukon","2016A000260","Males","Median age at marriage","Years","308","units","0","v1331244469","12.2.4","23.0","","","","1"
"1975","Yukon","2016A000260","Females","Mean age at divorce","Years","308","units","0","v1331244462","12.3.1","32.0","","","","1"
"1975","Yukon","2016A000260","Females","Median age at divorce","Years","308","units","0","v1331244463","12.3.2","30.8","","","","1"
"1975","Yukon","2016A000260","Females","Mean age at marriage","Years","308","units","0","v1331244464","12.3.3","21.1","","","","1"
"1975","Yukon","2016A000260","Females","Median age at marriage","Years","308","units","0","v1331244465","12.3.4","19.6","","","","1"
"1975","Northwest Territories including Nunavut","A000261","Both sexes","Mean age at divorce","Years","308","units","0","v1331244482","13.1.1","34.5","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Both sexes","Median age at divorce","Years","308","units","0","v1331244483","13.1.2","32.6","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Both sexes","Mean age at marriage","Years","308","units","0","v1331244484","13.1.3","23.0","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Both sexes","Median age at marriage","Years","308","units","0","v1331244485","13.1.4","21.7","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Males","Mean age at divorce","Years","308","units","0","v1331244478","13.2.1","36.2","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Males","Median age at divorce","Years","308","units","0","v1331244479","13.2.2","34.8","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Males","Mean age at marriage","Years","308","units","0","v1331244480","13.2.3","24.6","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Males","Median age at marriage","Years","308","units","0","v1331244481","13.2.4","24.8","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Females","Mean age at divorce","Years","308","units","0","v1331244474","13.3.1","32.8","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Females","Median age at divorce","Years","308","units","0","v1331244475","13.3.2","29.9","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Females","Mean age at marriage","Years","308","units","0","v1331244476","13.3.3","21.3","","","t","1"
"1975","Northwest Territories including Nunavut","A000261","Females","Median age at marriage","Years","308","units","0","v1331244477","13.3.4","19.7","","","t","1"
"1976","Canada","2016A000011124","Both sexes","Mean age at divorce","Years","308","units","0","v1331244494","1.1.1","36.9","","","","1"
"1976","Canada","2016A000011124","Both sexes","Median age at divorce","Years","308","units","0","v1331244495","1.1.2","34.3","","","","1"
"1976","Canada","2016A000011124","Both sexes","Mean age at marriage","Years","308","units","0","v1331244496","1.1.3","23.4","","","","1"
"1976","Canada","2016A000011124","Both sexes","Median age at marriage","Years","308","units","0","v1331244497","1.1.4","21.9","","","","1"
"1976","Canada","2016A000011124","Males","Mean age at divorce","Years","308","units","0","v1331244490","1.2.1","38.2","","","","1"
"1976","Canada","2016A000011124","Males","Median age at divorce","Years","308","units","0","v1331244491","1.2.2","35.7","","","","1"
